2.807787097748617384e+02 4.045822244292016734e+01
2.608728524782076761e+02 3.518732976317517114e+01
2.560585082757931445e+02 3.635727311238652248e+01
2.322206800092996843e+02 3.777220433662068189e+01
2.336577758018928250e+02 3.843648668753002084e+01
2.451562633523892885e+02 3.595519171312090378e+01
2.476544613959964636e+02 3.707411640569320355e+01
2.178082125420484090e+02 3.323341783056500276e+01
2.963514016756527099e+02 4.189110455025653579e+01
2.486901400905200887e+02 3.285283609325461640e+01
2.343329508917192925e+02 3.516891089246512081e+01
2.546842768956563532e+02 3.276205135870348073e+01
2.747091033676549614e+02 3.583612328518924528e+01
2.660095676450740143e+02 3.925932028286146647e+01
2.144038652186006289e+02 3.348045081435795112e+01
1.895905810620207887e+02 3.163840002696916187e+01
1.976661028140153178e+02 3.103875398277935815e+01
1.894502382334304116e+02 3.137931319284687959e+01
2.465525063418797060e+02 3.551964163946916386e+01
1.903745631706493100e+02 2.912496523108644908e+01
2.333269855009728246e+02 3.765451848038839699e+01
2.368994133964681623e+02 3.536965898785286555e+01
2.700635227138948267e+02 4.262230294200245595e+01
2.387742500009994444e+02 3.798221547169881518e+01
2.468996142201004034e+02 3.676011635952797008e+01
2.388939100854952926e+02 3.661496535690425702e+01
2.707679440840086045e+02 4.379364758956186421e+01
2.001094215717854752e+02 3.193615592987572782e+01
2.161224291122551620e+02 3.389594749111521566e+01
1.977729737666740846e+02 2.995877663062367446e+01
2.724300825925396907e+02 3.907123807665738013e+01
1.738355564167873410e+02 2.895420130722609997e+01
2.460815082790003885e+02 3.503048409342969194e+01
2.171555666290384181e+02 3.731432507889790884e+01
3.000839395841536543e+02 4.726875025923521889e+01
2.398611330723023229e+02 3.912017069574989137e+01
1.850371920194110089e+02 2.948651393703383761e+01
2.643770682785196300e+02 3.870717759503137501e+01
2.560821830541925692e+02 4.211019424472393524e+01
2.404321159050928998e+02 3.766463596950447368e+01
2.422439002876974143e+02 3.999479419477968634e+01
2.423212248597556027e+02 3.804097196350691945e+01
1.994550445888511945e+02 2.990160100722259884e+01
2.118511381528768140e+02 3.392172166777923792e+01
1.509499801163128154e+02 2.557455716601437246e+01
2.530375995189961316e+02 3.734503297126504862e+01
2.048126102329519540e+02 3.440188067925985393e+01
2.344705802735307998e+02 3.928063139330672016e+01
2.378146300584864150e+02 3.360082868041522630e+01
2.116253854221407948e+02 3.013646418104362823e+01
2.588581503997840514e+02 3.985671324536361482e+01
1.865709628440919232e+02 2.980299340144417286e+01
2.021147797114651894e+02 3.240829808104353305e+01
2.462440672202142196e+02 3.735604276383228495e+01
2.370732658498352521e+02 3.714842637334622566e+01
2.462885724958196931e+02 3.680014934638740698e+01
1.943050991187017189e+02 3.224296147401072687e+01
1.771781962814806093e+02 3.108508880267996943e+01
1.939437722216880502e+02 3.431310494186126192e+01
2.092268863352455810e+02 3.415888397166123980e+01
2.386317847822845408e+02 4.201278295605800395e+01
2.400180704630908224e+02 3.984295352954418235e+01
2.015586388463143805e+02 3.277649765593464082e+01
2.085706099777108022e+02 3.182106253674732343e+01
2.624422511647866827e+02 3.508325746918001897e+01
2.372618355621503099e+02 3.666755438216752339e+01
2.308108315208629335e+02 3.583549545001054781e+01
2.373812152442169179e+02 4.065607541495172228e+01
2.416063847700569056e+02 3.941249017777327879e+01
2.304732048159822568e+02 3.645988652108315620e+01
2.398230261090750162e+02 3.877319038043901145e+01
2.222334633864015245e+02 3.439575014848056611e+01
2.389917270016963471e+02 4.028487333977677309e+01
2.228805214179919858e+02 3.723315070851712960e+01
1.725067530358176100e+02 2.712657208413501309e+01
1.886568650741674560e+02 2.826178414602926736e+01
2.414332590587139862e+02 4.004589451607786543e+01
2.330934967909862792e+02 3.754017280470061024e+01
1.859265252259123997e+02 3.641627192766396348e+01
2.617087978541559892e+02 4.194237257788585538e+01
1.918547421373238251e+02 3.221962119368431843e+01
2.118055419329794233e+02 3.463154891268906965e+01
1.918783682996804032e+02 3.130111891118878731e+01
1.970423131619135972e+02 3.429748566616978422e+01
1.920661001084486372e+02 3.406123822364326514e+01
2.575737666637357393e+02 4.399210785369982801e+01
2.372195543452728259e+02 3.489579439263075500e+01
1.930501220867629684e+02 3.056495942676468403e+01
2.088602019737035675e+02 3.266700294413275429e+01
1.920592911840805357e+02 3.422217212856253354e+01
2.269346390642898541e+02 3.984715679064826332e+01
1.857040511345875302e+02 2.950568499124261024e+01
1.911573422586216111e+02 3.292272705088339535e+01
2.071160572046581763e+02 3.320419636388939466e+01
1.892637666521119968e+02 3.425354122479324559e+01
1.857802214378494341e+02 3.299709520441936661e+01
2.443946355968678290e+02 3.797760664825904087e+01
2.163554118722036606e+02 2.967699760021204014e+01
1.791107035512198706e+02 2.871363088569308886e+01
1.851338916478409260e+02 3.439618083253359515e+01
1.871407208864550284e+02 3.016249446921221278e+01
2.578886562832416871e+02 4.092837530250286449e+01
1.913240303715433868e+02 3.280042069887630873e+01
1.951576436949883941e+02 3.901830936568545383e+01
2.314957640646546224e+02 3.577216360555677710e+01
2.040699770904531931e+02 3.556379846619464757e+01
1.769411916325311154e+02 3.205080178707397920e+01
2.355265667750986154e+02 4.002114247237614109e+01
1.664674517260489210e+02 2.918094571997128384e+01
1.763486546720513957e+02 3.247637336370980421e+01
2.298515046914355935e+02 4.300480713339706540e+01
2.106307794739950054e+02 3.301843446317265318e+01
2.289616185555411789e+02 3.699168532457656511e+01
1.866963353032038526e+02 3.359216352064370881e+01
1.905435624566550530e+02 3.484093349934934025e+01
1.977525987886734811e+02 3.586763770203019419e+01
2.135290480565877260e+02 3.482128310105164815e+01
2.050080801086297981e+02 2.967870108974612720e+01
2.086199203909635855e+02 3.399107300204718030e+01
1.803014323490924085e+02 3.196050627938734578e+01
2.082308968385696915e+02 3.183441072914855141e+01
2.309343112850436910e+02 3.780523318608575067e+01
2.454969658768152954e+02 3.380475140485355467e+01
2.444160019697428936e+02 4.006808038743095324e+01
2.403198716423664223e+02 4.087406811562596687e+01
1.798022854317055135e+02 3.022161501387225613e+01
2.426985558447501319e+02 4.200902379374004170e+01
2.132691108567456695e+02 4.141108177164815629e+01
2.171440522927418897e+02 3.763817522967045193e+01
2.364048660615028723e+02 3.759404331448109104e+01
1.813387849359897359e+02 3.138539989751192394e+01
1.935445047514984935e+02 3.315299643263427498e+01
2.319685903103094518e+02 4.164425970342363570e+01
1.848689539581755810e+02 3.491907457552620997e+01
2.235079608617027986e+02 3.712106949163925407e+01
2.355243906838465477e+02 3.687111619495321690e+01
2.055059017894831754e+02 3.598564896201952479e+01
1.668207189081129513e+02 3.321931229386650131e+01
1.927293631162314114e+02 3.499893211145668914e+01
2.323505423645724761e+02 3.975417996147145061e+01
2.425276447276274610e+02 3.130616332673168145e+01
1.913969318387483156e+02 2.854813449742067988e+01
1.831814974621933061e+02 3.262401641103615901e+01
1.929142835493891539e+02 3.083412175887020013e+01
1.686900220087250375e+02 3.121955771503789023e+01
1.707924836088193672e+02 2.969519765884777129e+01
2.288670352744361196e+02 3.972886151808950217e+01
1.768904000848420992e+02 3.503090080736581058e+01
2.025913025874681068e+02 3.261841921865654825e+01
2.145021396342914102e+02 3.393172080262834811e+01
2.333670401496552529e+02 3.901241298345006214e+01
2.108589286945272931e+02 3.439701451282367373e+01
1.990074554816266357e+02 3.151937992055900040e+01
1.954262447845476913e+02 3.432024857400656970e+01
1.749091593495702455e+02 3.142405948186777209e+01
1.963890358173748893e+02 3.239336515972948405e+01
2.059188655010480034e+02 3.748671730892336029e+01
2.130365771076346277e+02 3.351668278465843542e+01
2.130112432377445941e+02 3.640774072467277733e+01
2.104514519947918245e+02 3.736510189857679620e+01
2.101765583185758715e+02 3.102455546357075278e+01
2.008005298816339916e+02 3.364794350709504300e+01
2.428202609507118552e+02 4.583775072710594145e+01
2.053961754361745875e+02 3.740222555372882596e+01
1.813068395324569053e+02 3.465887359057002470e+01
1.856326462290250845e+02 3.187471730970956685e+01
1.830816731309631678e+02 3.215004394140036936e+01
1.732788722260491454e+02 2.961333255445987689e+01
2.253334246570615846e+02 3.685887632023052873e+01
1.762235197579335306e+02 3.893121310731093132e+01
1.569527650502109282e+02 2.911220903574201202e+01
1.835439197702643241e+02 3.368419630156196121e+01
2.008581738357096924e+02 3.751824957414604000e+01
1.854226947629028075e+02 3.919184136753667502e+01
2.065061206101931646e+02 3.766049118030585419e+01
1.964968928175528617e+02 3.506670814595321417e+01
1.979076812175267435e+02 3.362271088238932748e+01
2.077893468017495593e+02 3.301763118966537291e+01
1.853853421086711819e+02 3.524723041205058394e+01
1.726815119082624506e+02 2.905619139208889123e+01
2.406815390129888783e+02 3.891573152175868699e+01
2.383329342456266318e+02 4.171899998132720810e+01
1.955014004633648312e+02 3.507022371791760662e+01
1.689957266985453828e+02 3.173497112128626441e+01
2.110960008719486325e+02 3.851833578293904736e+01
1.750289635365274137e+02 3.116720988294826356e+01
1.736131985159153714e+02 3.214120372707350981e+01
2.294442489670914540e+02 4.276434239532346737e+01
1.803263771020351669e+02 3.663251800086361243e+01
1.943297663565065818e+02 4.141195879334329533e+01
